comment_id,text,timestamp,author_name,source_url
1547993305840267,Don’t play with us just restore power uko,2026-05-04T14:01:35.261172+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1628658844662216,Sipa 1 lelo,2026-05-04T14:01:35.261191+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1912761259204872,Give us an update today its1st October not ifyo,2026-05-04T14:01:35.261196+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
455708920855129,"Instead of power, you've been supplying lies🥺😳",2026-05-04T14:01:35.261199+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1023281382878588,Today is 1st of okutoba please they’ll your friends to stick to what u said bakaluku luku imwe,2026-05-04T14:01:35.261202+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
8681389835237254,Imwe ba Zesco Limited why muliso ai?,2026-05-04T14:01:35.261204+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
513134628239402,"Ba zesco tell us another lie!!
Because today is 1 October.............",2026-05-04T14:01:35.261207+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
895802559169859,Ba Zesco Limited just give us power not ivo,2026-05-04T14:01:35.261209+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1591127564804080,"Ndemonapofye solar inganda nefi ifima pole tumona ngatuleya ku solwezi 

Someone to explain what it means please 😩",2026-05-04T14:01:35.261212+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
866372702125480,You Said what imwee last time you said pa 1 October Nishi what???stop fooling us M shenu,2026-05-04T14:01:35.261214+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1628658844662216,Angela Baker exactly we are waiting,2026-05-04T14:01:35.261217+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1628658844662216,Tri Cia Phiri Bunch of crooks,2026-05-04T14:01:35.261219+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1628658844662216,Jay Mtonga ungadabwe,2026-05-04T14:01:35.261222+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
384445361400659,Why can't you buy solar mweimwe to add to the grid ? Citizens have a lot of problems mailiti should not be our issue plus tiziba imwe uko mufola bwino vima salary monga pension yama civil servants ×4,2026-05-04T14:01:35.261224+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1035849027994152,Maybe you meant Next year 1st October Zesco Limited 🤭🤭,2026-05-04T14:01:35.261226+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1879945789176597,I can't understand anything apa 😂😂😂,2026-05-04T14:01:35.261229+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
8388516171255825,Today is 1st October you think we have forgotten what you promised aini 🙄,2026-05-04T14:01:35.261231+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1523376245205969,I can't see 123 here its complex maybe Electric engineers can see the 123 otherwise ine i can only 375 not 123,2026-05-04T14:01:35.261234+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1721243698715220,Ba zesco  is today  not 1 October  fyabupuba  dot post  things wch u are not sure of,2026-05-04T14:01:35.261236+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1568167390452068,Nipa wanu lelo pulizi,2026-05-04T14:01:35.261238+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
917793930254235,"Zesco stop playing games with us. We need power not umungulu mungulu fye.. stop playing games with us.
Today it's 1st October...",2026-05-04T14:01:35.261240+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
3804098406537834,Ba swine you lied that today electricity will be back to normal kanshi ni abnormal yabufi,2026-05-04T14:01:35.261243+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
509975758482056,"People don't have money to buy solar system many are poor.

Today is 1 October you said power will stabilize",2026-05-04T14:01:35.261245+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
500176419600800,Not izo nkani zamukachaso imwe lelo nipa 1 weh!!,2026-05-04T14:01:35.261247+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1269660250728104,"Lelo mukwai tepalichili, chitatu, but nipa 1 mukwai. So nga ifi ifyama metering?? So Ninshi muletweba ukuti amaiti yalakonkanyapo ukuya",2026-05-04T14:01:35.261249+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1716024345824604,"We have not forgotten 1st October - power supply stability. May you walk the talk, please.",2026-05-04T14:01:35.261252+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
513652114864664,"How is it that some areas are having power the whole day but my area only for 2 hours???? What’s really happening? Elo today is the first, advise, can I buy relish? I am tired eating eggs and Kapenta ine",2026-05-04T14:01:35.261257+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
847279377585164,We need ka feed back today its 1st October!,2026-05-04T14:01:35.261260+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
418604890897874,It's 1st October imwe mbuzi za bantu and it's now 2 days have some shame,2026-05-04T14:01:35.261262+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
521413643944406,"Ba Zesco Limited  today is 1st October, we want to know the power rationing schedule noti ifi muletulanga we are only interested in seeing the schedule table chapwafye...",2026-05-04T14:01:35.261266+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
515597774510137,"Happy 1st October Ba Zesco
1 October 😂",2026-05-04T14:01:35.261269+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
555859273554605,This net metering business should be about giving the citizens cash when they supply power to ZESCO. Noti ifyama credit in units.,2026-05-04T14:01:35.261271+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
382025698309470,Get serious about 1st October not net metering,2026-05-04T14:01:35.261273+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1716024345824604,Mulilo M. Edson OK do you think this they will honour? As if they care... 🤣🤣🤣🤣🤣,2026-05-04T14:01:35.261276+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1716024345824604,"Joshua Mayuya
Ours is to remind them according to their word",2026-05-04T14:01:35.261278+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1547993305840267,Joyce Nkhoma kkk not things,2026-05-04T14:01:35.261281+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1547993305840267,Joyce Nkhoma 😁,2026-05-04T14:01:35.261283+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
554598666988182,Today is first October. But yesterday we didn't have power and only to restore it today for one hour and cut it. Were we not promised stability of power? Does it mean the minister lied to us? This is too much. Don't play with us.,2026-05-04T14:01:35.261286+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
955135689986216,Please give us feedback.. today is October 1st... Tells if the Maamba station is fully active and how many hours of loadsheeding will be reduced.. Zesco Limited,2026-05-04T14:01:35.261288+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
546688957835092,Which energy bill to offset again when you are off the grid and supplying to zesco? Pay for the supply like we also pay,2026-05-04T14:01:35.261291+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
1571738356757226,We need new schedule ba zesco kindly update us so that we plan for October.,2026-05-04T14:01:35.261293+00:00,,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl
