comment_id,text,timestamp,author_name,source_url
256135200573350,"Six weeks, you are just starting the wait..",2026-04-19T20:47:53.558971+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1285888772050230,Zesco just the same as water and suwaragy or whatever they call it,2026-04-19T20:47:53.559089+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
839841797666648,"you are much better, for me since may, nothing to show",2026-04-19T20:47:53.559112+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
858547698962419,"You are talking about 6weeks, ise ni 3yrs",2026-04-19T20:47:53.559125+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1403967293500559,Na 6 weeks yawamako,2026-04-19T20:47:53.559137+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
967038334570462,As Zambians we like complaining too much.,2026-04-19T20:47:53.559148+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
327985466330498,I was connected within 24 hours of making a payment. Kudos ZESCO CHOMA.,2026-04-19T20:47:53.559159+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
324876200093203,It's better than what was happening in pf,2026-04-19T20:47:53.559173+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
244472967979410,Us within a week  they connected,2026-04-19T20:47:53.559303+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
6592922150775643,Inabmul Maz,2026-04-19T20:47:53.559320+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
6592922150775643,Mazunda Kabwe Lauzi I was told ati Forget!,2026-04-19T20:47:53.559332+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
6592922150775643,Inabmul Maz  yaba it's Rough,2026-04-19T20:47:53.559343+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
681191376765667,In Chilubi we are still experiencing minimum of 7 hours load shedding almost daily. Not a single thing has changed.,2026-04-19T20:47:53.559363+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1898813893849225,"ZESCO needs a complete overhaul, some people holding Offices are too comfortable, imagine in my Area we have been reporting a complete of extremely low voltage ⚡⚡⚡ for the last three years no body seems to Care,ERB same excuses.",2026-04-19T20:47:53.559378+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1854248561636342,Even after hiking connection tarriffs.,2026-04-19T20:47:53.559437+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
266587692806142,Victoria Simpande your story with ZESCO,2026-04-19T20:47:53.559515+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1152560722344980,You are lucky others it goes up to 2 years kikikiki 😀,2026-04-19T20:47:53.559534+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1315892335683525,For my mother it's been 7 months now,2026-04-19T20:47:53.559559+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
314022761083897,Evelyn Chilongozi Banda,2026-04-19T20:47:53.559572+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
550496243841279,CHARLES MABUKU were ever you're....gee congratulations 👏👏👏👏,2026-04-19T20:47:53.559584+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
164258106697153,6 weeks?,2026-04-19T20:47:53.559596+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
264937716314722,"In Luanshya they doing well mwee,it took us a fortnight to apply and get connected, nikwisa mwikala eko tabalechinjia mwebo 🤔",2026-04-19T20:47:53.559608+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1285888772050230,Regina Nyakasumbi mama,2026-04-19T20:47:53.559619+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
550496243841279,CHARLES MABUKU were ever you're....gee congratulations 👏👏👏👏,2026-04-19T20:47:53.559631+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
164258106697153,6 weeks?,2026-04-19T20:47:53.559666+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
264937716314722,"In Luanshya they doing well mwee,it took us a fortnight to apply and get connected, nikwisa mwikala eko tabalechinjia mwebo 🤔",2026-04-19T20:47:53.559688+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
829475388828641,Three months.,2026-04-19T20:47:53.559702+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
613154494315983,The power of Monopoly,2026-04-19T20:47:53.559716+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,In solwezi they are doing well in terms of connections. They are quick to connect and I even congratulated them. Solwezi zesco continue to connect us fast fast. Keep it up,2026-04-19T20:47:53.559729+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
286754987298856,Yes same applies to LWSC,2026-04-19T20:47:53.559765+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
685408256947025,Vickson Ncube,2026-04-19T20:47:53.559788+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
253553684272165,Ocha chabe and see the results,2026-04-19T20:47:53.559808+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
990364278955569,"Us in Solwezi ni off and on every time. Apa so we are just waiting for the water reason soonest, story izibika",2026-04-19T20:47:53.559821+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
685408256947025,Vickson Ncube,2026-04-19T20:47:53.559833+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
314727804258352,Shungu Mungeya.,2026-04-19T20:47:53.559844+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1079026869751807,Kkkkk and there those who just wait in seconds,2026-04-19T20:47:53.559856+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
3597225967267379,Me i just paid yesterday and the have connected me today. Experiences are different in each district,2026-04-19T20:47:53.559868+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
6453639328086763,Same WhatsApp group with me.,2026-04-19T20:47:53.559885+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
255480177328518,"Well in the previous regime, it took years.  Drink water",2026-04-19T20:47:53.559904+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1252138892051380,Just 2weeks you're making noise sure...,2026-04-19T20:47:53.559917+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1011208566969150,Ha ha ha 6 weeks ago?,2026-04-19T20:47:53.559926+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2126832027655813,Atleast iwe 6 months manje others it's 6 years still waiting,2026-04-19T20:47:53.559935+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1261072094609802,ZESCO needs proper Restructuring!,2026-04-19T20:47:53.559943+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
280027801332604,You are right. There is rampant blackouts. J,2026-04-19T20:47:53.559950+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,"Evans Mulevu which Solwezi?, Us it's been 5years",2026-04-19T20:47:53.559958+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Your issue is rather. See the manager. 5yrs is to much,2026-04-19T20:47:53.559966+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Hend Rix me I was connected within a week after payment solwezi zesco) no corruption,2026-04-19T20:47:53.559974+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Cecilia Swana Chibwe I will see the manager tomorrow,2026-04-19T20:47:53.559982+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Cecilia Swana Chibwe maybe you the pole was near your house,2026-04-19T20:47:53.559990+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Hend Rix yes just a cable. but wen it's a pole needed it takes long to be connected,2026-04-19T20:47:53.559998+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Hend Rix yeah,2026-04-19T20:47:53.560006+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,"Your are right, solwezi zesco needs  a pat on the back when they are delivering. Keep it up and continue to connect us fast fast",2026-04-19T20:47:53.560014+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Nimrod Kabwe Mulenga,2026-04-19T20:47:53.560025+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
2097613640630766,Bertha Kalunga mmmm,2026-04-19T20:47:53.560037+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
617372807215580,They are leading at half time!,2026-04-19T20:47:53.560047+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1469870400514177,It took only two days and was connected paid on a Friday and Monday was connected.,2026-04-19T20:47:53.560058+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1263413897706471,With me it's 6 years now,2026-04-19T20:47:53.560070+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
566767062165992,"I paid for power connection on 6 April, 2023 to date zero . This is Ndola Dola hill area.",2026-04-19T20:47:53.560092+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1296963237692359,Fixed,2026-04-19T20:47:53.560102+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1005670357251191,"They are scoring on many other fronts, I hope.they resolve your issue soon.",2026-04-19T20:47:53.560118+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1509853093119726,Just intice them with money and  you will see how quick they will respond to your matter.,2026-04-19T20:47:53.560130+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
1360522354808794,It's to cheka uyende we are behind,2026-04-19T20:47:53.560141+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
255595870684980,Tekanya boi some of us waited for 2 years 3 mnths,2026-04-19T20:47:53.560152+00:00,,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl
