comment_id,text,timestamp,source_url
1027140498927121,It's a welcome move ✅,2026-04-03T00:21:20.3326165Z,https://www.facebook.com/100069209799787/posts/807522188231434/
1035168688019372,"Zambian investors don't see the opportunities, but when a foreigner invests and start making profits, they start complaining to the govt that there are too many foreign companies in Zambia with too much tax holidays.",2026-04-03T00:21:20.3306218Z,https://www.facebook.com/100069209799787/posts/807522188231434/
1044447677023793,Atleast we need fake electricity this year,2026-04-03T00:21:20.3316162Z,https://www.facebook.com/100069209799787/posts/807522188231434/
1172711977101442,Government should find money alone.,2026-04-03T00:21:20.3326165Z,https://www.facebook.com/100069209799787/posts/807522188231434/
1199753721372012,And the Zambian entities are ndwiii. Then we complain that foreigners are taking over our economy,2026-04-03T00:21:20.3286194Z,https://www.facebook.com/100069209799787/posts/807522188231434/
1888127334996360,This will take 100 years to b actuaries,2026-04-03T00:21:20.3346190Z,https://www.facebook.com/100069209799787/posts/807522188231434/
460644183490049,Here we go,2026-04-03T00:21:20.3346190Z,https://www.facebook.com/100069209799787/posts/807522188231434/
507312864973938,Professor Chirwa came and wanted to meet the ministry officials at energy ministry all pretended to be busy chinese comes quickly you receive them. Why Zambians we treat our own this way? These foreigners from Asia normally they don't pay well it's workers except Australia and New Zealand.,2026-04-03T00:21:20.3296172Z,https://www.facebook.com/100069209799787/posts/807522188231434/
7915574255164148,Let China 🇨🇳 also help us with mobile network and Internet challenges... these 3 hearts are giving us headaches 💚💛❤️ ..,2026-04-03T00:21:20.3336204Z,https://www.facebook.com/100069209799787/posts/807522188231434/
858663313045659,"Nchenesi Edward The engineers are there and capable. The only missing element is money which if you read, the Chinese have. The indictment should go to Zambian investors who are averse to long-term investments. Our investors love quick money and that's why most of them are in the retail business.",2026-04-03T00:21:20.3355805Z,https://www.facebook.com/100069209799787/posts/807522188231434/
858663313045659,"That's why I support foreign investors,ma engineers bapa university of Zambia balindwi",2026-04-03T00:21:20.3306218Z,https://www.facebook.com/100069209799787/posts/807522188231434/
